Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
1706,,,,-1,-1
1706,,,,-1,-1
1700,,,,-1,-1
1511,,,,-1,-1
1511,,,,-1,-1
1352,,,,-1,-1
1287,,,,-1,-1
16,,,,-1,-1
1273,,,,-1,-1
1287,,,,-1,-1
1295,,,,-1,-1
1301,,,,-1,-1
1287,,,,-1,-1
1295,,,,-1,-1
1291,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1295,,,,-1,-1
1298,,,,-1,-1
1298,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1298,,,,-1,-1
1287,,,,-1,-1
1298,,,,-1,-1
1297,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1287,,,,-1,-1
1298,,,,-1,-1
1298,,,,-1,-1
1289,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1298,,,,-1,-1
1294,,,,-1,-1
1292,,,,-1,-1
1291,,,,-1,-1
1280,,,,-1,-1
1282,,,,-1,-1
1298,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1295,,,,-1,-1
1291,,,,-1,-1
1295,,,,-1,-1
1298,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1291,,,,-1,-1
1277,,,,-1,-1
1287,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1273,,,,-1,-1
1291,,,,-1,-1
1287,,,,-1,-1
1299,,,,-1,-1
1295,,,,-1,-1
1296,,,,-1,-1
1287,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1286,,,,-1,-1
1287,,,,-1,-1
1299,,,,-1,-1
1295,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1281,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1281,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1281,,,,-1,-1
1291,,,,-1,-1
1298,,,,-1,-1
1287,,,,-1,-1
1295,,,,-1,-1
1273,,,,-1,-1
1282,,,,-1,-1
1281,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1295,,,,-1,-1
1291,,,,-1,-1
1284,,,,-1,-1
1282,,,,-1,-1
18,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1295,,,,-1,-1
1291,,,,-1,-1
1298,,,,-1,-1
1291,,,,-1,-1
1291,,,,-1,-1
1287,,,,-1,-1
1291,,,,-1,-1
1293,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1273,,,,-1,-1
1277,,,,-1,-1
1287,,,,-1,-1
1273,,,,-1,-1
1287,,,,-1,-1
1291,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1291,,,,-1,-1
1278,,,,-1,-1
1277,,,,-1,-1
1287,,,,-1,-1
1291,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1277,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1273,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
1281,,,,-1,-1
11,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
1281,,,,-1,-1
1295,,,,-1,-1
1281,,,,-1,-1
1277,,,,-1,-1
1273,,,,-1,-1
1281,,,,-1,-1
1273,,,,-1,-1
1287,,,,-1,-1
1277,,,,-1,-1
1281,,,,-1,-1
1287,,,,-1,-1
1281,,,,-1,-1
16,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
16,,,,-1,-1
1273,,,,-1,-1
1281,,,,-1,-1
6,,,,-1,-1
1287,,,,-1,-1
1273,,,,-1,-1
1277,,,,-1,-1
1287,,,,-1,-1
1287,,,,-1,-1
16,,,,-1,-1
1273,,,,-1,-1
1281,,,,-1,-1
1273,,,,-1,-1
1281,,,,-1,-1
1277,,,,-1,-1
1277,,,,-1,-1
16,,,,-1,-1
1281,,,,-1,-1
1295,,,,-1,-1
1273,,,,-1,-1
1277,,,,-1,-1
16,,,,-1,-1
1291,,,,-1,-1
1277,,,,-1,-1
1273,,,,-1,-1
1273,,,,-1,-1
1273,,,,-1,-1
1273,,,,-1,-1
11,,,,-1,-1
1273,,,,-1,-1
