Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
185,,,,-1,-1
140,,,,1,5
124,,,,3,5
7,,,,3,5
141,,,,1,5
126,,,,3,5
4,,,,3,5
143,,,,11,13
168,,,,-1,-1
146,,,,1,5
10,,,,3,5
13,,,,3,5
22,,,,3,5
185,,,,12,16
201,,,,12,16
170,,,,1,5
18,,,,3,5
164,,,,3,5
176,,,,1,5
21,,,,3,5
171,,,,3,5
185,,,,-1,-1
177,,,,1,5
20,,,,3,5
17,,,,35,2
195,,,,1,5
186,,,,1,5
169,,,,3,5
196,,,,1,5
30,,,,3,5
191,,,,1,5
28,,,,3,5
166,,,,3,5
190,,,,1,5
215,,,,-1,-1
168,,,,11,13
185,,,,13,15
201,,,,-1,-1
191,,,,1,5
26,,,,3,5
162,,,,3,5
168,,,,12,-1
193,,,,1,5
27,,,,3,5
163,,,,3,5
190,,,,1,5
29,,,,3,5
167,,,,3,5
228,,,,-1,-1
201,,,,-1,-1
143,,,,0,2
178,,,,1,5
22,,,,3,5
175,,,,3,5
182,,,,1,5
24,,,,3,5
187,,,,1,5
158,,,,3,5
19,,,,3,5
201,,,,13,15
172,,,,1,5
156,,,,3,5
165,,,,1,5
185,,,,-1,-1
168,,,,-1,-1
174,,,,1,5
23,,,,3,5
215,,,,15,-1
215,,,,-1,-1
215,,,,-1,-1
434,,,,12,2
180,,,,1,5
25,,,,3,5
0,,,,3,5
191,,,,1,5
30,,,,3,5
188,,,,3,5
192,,,,1,5
185,,,,-1,-1
31,,,,3,5
188,,,,3,5
189,,,,1,5
33,,,,3,5
198,,,,1,5
34,,,,3,5
197,,,,1,5
34,,,,3,5
215,,,,-1,-1
205,,,,1,5
37,,,,3,5
193,,,,3,5
208,,,,1,5
36,,,,3,5
38,,,,3,5
206,,,,1,5
194,,,,3,5
185,,,,-1,-1
226,,,,1,5
50,,,,3,5
211,,,,3,5
225,,,,1,5
49,,,,3,5
209,,,,3,5
210,,,,1,5
41,,,,3,5
202,,,,3,5
214,,,,1,5
43,,,,3,5
208,,,,3,5
213,,,,1,5
44,,,,3,5
204,,,,3,5
215,,,,37,29
230,,,,1,5
60,,,,3,5
216,,,,3,5
227,,,,1,5
58,,,,3,5
212,,,,3,5
229,,,,1,5
54,,,,3,5
228,,,,-1,-1
215,,,,12,16
228,,,,-1,-1
168,,,,1,7
233,,,,1,5
66,,,,3,5
218,,,,3,5
215,,,,-1,-1
232,,,,1,5
64,,,,3,5
219,,,,3,5
235,,,,1,5
65,,,,3,5
237,,,,1,5
64,,,,3,5
244,,,,-1,-1
242,,,,1,5
74,,,,3,5
222,,,,3,5
238,,,,1,5
75,,,,3,5
228,,,,37,29
231,,,,1,5
215,,,,12,-1
223,,,,1,5
59,,,,3,5
203,,,,3,5
220,,,,1,5
52,,,,3,5
199,,,,3,5
221,,,,1,5
51,,,,3,5
200,,,,3,5
217,,,,1,5
47,,,,3,5
256,,,,14,17
226,,,,1,5
57,,,,3,5
233,,,,1,5
63,,,,3,5
244,,,,14,17
215,,,,15,12
256,,,,-1,-1
256,,,,15,-1
116,,,,3,5
263,,,,3,5
282,,,,-1,-1
256,,,,17,18
282,,,,17,18
110,,,,3,5
259,,,,3,5
109,,,,3,5
258,,,,3,5
110,,,,3,5
257,,,,3,5
113,,,,3,5
201,,,,12,16
111,,,,3,5
255,,,,3,5
106,,,,3,5
228,,,,-1,-1
228,,,,12,16
95,,,,3,5
250,,,,3,5
256,,,,-1,-1
248,,,,3,5
94,,,,3,5
93,,,,3,5
250,,,,3,5
282,,,,18,-1
215,,,,-1,-1
96,,,,3,5
252,,,,3,5
97,,,,3,5
254,,,,3,5
97,,,,3,5
268,,,,3,5
270,,,,3,5
244,,,,-1,-1
113,,,,3,5
282,,,,-1,-1
253,,,,3,5
104,,,,3,5
271,,,,17,18
98,,,,3,5
249,,,,3,5
251,,,,3,5
99,,,,3,5
256,,,,17,18
241,,,,3,5
239,,,,3,5
228,,,,12,16
228,,,,-1,-1
256,,,,-1,-1
282,,,,-1,-1
92,,,,5,2
241,,,,3,5
105,,,,5,2
246,,,,3,5
114,,,,5,2
245,,,,3,5
107,,,,5,2
244,,,,3,5
112,,,,5,2
95,,,,5,2
282,,,,-1,-1
100,,,,5,2
243,,,,3,5
103,,,,5,2
236,,,,5,2
108,,,,5,2
244,,,,37,29
240,,,,5,2
107,,,,5,2
234,,,,5,2
168,,,,10,12
244,,,,17,18
244,,,,15,-1
91,,,,5,2
228,,,,15,-1
224,,,,5,2
88,,,,5,2
215,,,,-1,-1
207,,,,5,2
88,,,,5,2
228,,,,12,16
272,,,,5,2
127,,,,5,2
269,,,,5,2
273,,,,5,2
125,,,,5,2
262,,,,5,2
281,,,,5,2
130,,,,5,2
274,,,,5,2
283,,,,5,2
132,,,,5,2
277,,,,5,2
289,,,,5,2
153,,,,5,2
288,,,,5,2
154,,,,5,2
290,,,,5,2
291,,,,5,2
160,,,,5,2
293,,,,5,2
294,,,,5,2
295,,,,5,2
159,,,,5,2
292,,,,5,2
297,,,,16,18
256,,,,-1,-1
286,,,,-1,-1
438,,,,18,-1
298,,,,5,2
173,,,,5,2
300,,,,5,2
297,,,,-1,-1
302,,,,5,2
181,,,,5,2
302,,,,5,2
244,,,,12,16
301,,,,5,2
304,,,,-1,-1
183,,,,5,2
302,,,,5,2
303,,,,5,2
184,,,,5,2
299,,,,5,2
179,,,,5,2
296,,,,5,2
304,,,,-1,-1
287,,,,5,2
161,,,,5,2
285,,,,5,2
284,,,,5,2
157,,,,5,2
1,,,,5,2
276,,,,5,2
149,,,,5,2
266,,,,5,2
261,,,,5,2
136,,,,5,2
247,,,,5,2
260,,,,5,2
133,,,,5,2
280,,,,5,2
279,,,,5,2
276,,,,5,2
264,,,,5,2
305,,,,18,19
279,,,,5,2
278,,,,5,2
271,,,,5,2
228,,,,12,16
275,,,,5,2
297,,,,-1,-1
267,,,,5,2
265,,,,5,2
252,,,,5,2
263,,,,5,2
271,,,,-1,-1
282,,,,15,-1
286,,,,19,-1
306,,,,18,19
244,,,,-1,-1
286,,,,19,-1
297,,,,-1,-1
297,,,,19,-1
286,,,,19,-1
306,,,,-1,-1
215,,,,-1,-1
286,,,,19,-1
286,,,,19,-1
306,,,,18,19
201,,,,15,-1
297,,,,19,-1
286,,,,19,-1
256,,,,15,-1
244,,,,15,-1
215,,,,15,-1
244,,,,15,-1
256,,,,15,-1
308,,,,18,19
297,,,,-1,-1
308,,,,-1,-1
286,,,,19,-1
307,,,,-1,-1
286,,,,19,-1
307,,,,-1,-1
435,,,,-1,-1
308,,,,-1,-1
436,,,,-1,-1
297,,,,-1,-1
305,,,,19,-1
307,,,,-1,-1
434,,,,-1,-1
436,,,,-1,-1
310,,,,-1,-1
437,,,,-1,-1
437,,,,-1,-1
309,,,,-1,-1
446,,,,-1,-1
445,,,,-1,-1
311,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
448,,,,-1,-1
438,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
308,,,,-1,-1
