Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
215,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
209,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
190,,,,-1,-1
190,,,,-1,-1
189,,,,-1,-1
194,,,,-1,-1
191,,,,-1,-1
192,,,,-1,-1
193,,,,-1,-1
195,,,,-1,-1
194,,,,-1,-1
198,,,,-1,-1
198,,,,-1,-1
196,,,,-1,-1
1,,,,-1,-1
2,,,,-1,-1
4,,,,-1,-1
199,,,,-1,-1
0,,,,-1,-1
1,,,,-1,-1
3,,,,-1,-1
5,,,,-1,-1
6,,,,-1,-1
197,,,,42,3
198,,,,42,3
4,,,,-1,-1
8,,,,-1,-1
6,,,,-1,-1
7,,,,-1,-1
7,,,,-1,-1
9,,,,-1,-1
13,,,,-1,-1
12,,,,-1,-1
13,,,,-1,-1
29,,,,-1,-1
10,,,,-1,-1
11,,,,-1,-1
19,,,,-1,-1
11,,,,-1,-1
29,,,,-1,-1
16,,,,-1,-1
37,,,,-1,-1
29,,,,-1,-1
31,,,,-1,-1
31,,,,-1,-1
29,,,,-1,-1
23,,,,-1,-1
39,,,,-1,-1
41,,,,-1,-1
33,,,,-1,-1
43,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
46,,,,-1,-1
35,,,,-1,-1
39,,,,-1,-1
218,,,,-1,-1
219,,,,-1,-1
218,,,,-1,-1
39,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
40,,,,-1,-1
218,,,,-1,-1
33,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
236,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
236,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
214,,,,-1,-1
220,,,,-1,-1
214,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
214,,,,-1,-1
220,,,,-1,-1
214,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
214,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
236,,,,-1,-1
220,,,,-1,-1
236,,,,-1,-1
220,,,,-1,-1
59,,,,-1,-1
214,,,,-1,-1
236,,,,-1,-1
220,,,,-1,-1
236,,,,-1,-1
220,,,,-1,-1
236,,,,-1,-1
214,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
236,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
221,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
221,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
221,,,,-1,-1
218,,,,-1,-1
221,,,,-1,-1
221,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
213,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
218,,,,-1,-1
236,,,,-1,-1
236,,,,-1,-1
236,,,,-1,-1
218,,,,-1,-1
232,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
213,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
214,,,,-1,-1
216,,,,-1,-1
214,,,,-1,-1
223,,,,-1,-1
219,,,,-1,-1
218,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
236,,,,-1,-1
223,,,,-1,-1
236,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
223,,,,-1,-1
218,,,,-1,-1
218,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
218,,,,-1,-1
223,,,,-1,-1
214,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
251,,,,-1,-1
218,,,,-1,-1
214,,,,-1,-1
218,,,,-1,-1
223,,,,-1,-1
223,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
223,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
223,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
252,,,,-1,-1
220,,,,-1,-1
220,,,,-1,-1
218,,,,-1,-1
219,,,,-1,-1
219,,,,-1,-1
218,,,,-1,-1
254,,,,-1,-1
