Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
44,,,,8,5
47,,,,10,0
43,,,,21,-1
47,,,,-1,-1
45,,,,7,4
49,,,,-1,-1
49,,,,-1,-1
50,,,,-1,-1
46,,,,9,6
52,,,,-1,-1
51,,,,16,1
48,,,,-1,-1
50,,,,16,2
52,,,,18,2
52,,,,12,-1
52,,,,-1,-1
54,,,,-1,-1
54,,,,-1,-1
53,,,,-1,-1
0,,,,-1,-1
4,,,,-1,-1
1,,,,0,3
3,,,,-1,-1
3,,,,-1,-1
0,,,,-1,-1
3,,,,-1,-1
1,,,,-1,-1
5,,,,-1,-1
5,,,,-1,-1
7,,,,-1,-1
6,,,,-1,-1
5,,,,-1,-1
7,,,,3,7
6,,,,-1,-1
6,,,,-1,-1
7,,,,-1,-1
6,,,,-1,-1
12,,,,-1,-1
9,,,,-1,-1
11,,,,-1,-1
17,,,,-1,-1
17,,,,-1,-1
55,,,,-1,-1
17,,,,-1,-1
22,,,,-1,-1
60,,,,-1,-1
17,,,,-1,-1
2,,,,14,-1
14,,,,14,-1
16,,,,14,-1
17,,,,-1,-1
59,,,,-1,-1
56,,,,-1,-1
58,,,,-1,-1
20,,,,-1,-1
59,,,,-1,-1
20,,,,-1,-1
8,,,,2,-1
18,,,,2,-1
21,,,,-1,-1
10,,,,1,-1
23,,,,17,-1
24,,,,17,-1
20,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
20,,,,-1,-1
13,,,,15,-1
25,,,,15,-1
26,,,,15,-1
15,,,,19,-1
26,,,,19,-1
29,,,,19,-1
59,,,,-1,-1
15,,,,2,-1
28,,,,2,-1
30,,,,2,-1
63,,,,-1,-1
19,0.01,,,11,-1
31,0.02,,,11,-1
35,0.02,,,11,-1
27,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
59,,,,-1,-1
57,,,,-1,-1
27,0.05,,,20,-1
36,0.05,,,20,-1
39,0.05,,,20,-1
59,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
57,,,,-1,-1
32,0.02,,,20,-1
37,0.03,,,20,-1
32,0.05,,,13,-1
38,0.05,,,13,-1
41,0.05,,,13,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
33,,,,-1,-1
40,,,,-1,-1
42,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
59,,,,-1,-1
62,,,,-1,-1
61,,,,-1,-1
59,,,,-1,-1
66,,,,-1,-1
64,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
63,,,,-1,-1
66,,,,-1,-1
65,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
62,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
71,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
62,,,,-1,-1
66,,,,-1,-1
34,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
68,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
74,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
72,,,,-1,-1
72,,,,-1,-1
70,,,,-1,-1
72,,,,-1,-1
70,,,,-1,-1
72,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
69,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
72,,,,-1,-1
74,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
72,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
69,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
74,,,,-1,-1
74,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
66,,,,-1,-1
71,,,,-1,-1
71,,,,22,-1
70,,,,22,-1
69,,,,22,-1
72,,,,22,-1
74,,,,22,-1
66,,,,22,-1
72,,,,22,-1
71,,,,22,-1
70,,,,22,-1
70,,,,22,-1
70,,,,22,-1
70,,,,22,-1
73,,,,-1,-1
67,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
71,,,,-1,-1
71,,,,-1,-1
69,,,,-1,-1
66,,,,-1,-1
62,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
71,,,,-1,-1
72,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
69,,,,-1,-1
68,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
66,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
72,,,,-1,-1
71,,,,-1,-1
73,,,,-1,-1
69,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
70,,,,-1,-1
74,,,,-1,-1
74,,,,-1,-1
68,,,,-1,-1
70,,,,-1,-1
71,,,,-1,-1
71,,,,-1,-1
66,,,,4,-1
70,,,,5,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
66,,,,4,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
66,,,,4,-1
74,,,,6,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
74,,,,6,-1
74,,,,6,-1
66,,,,4,-1
66,,,,4,-1
74,,,,6,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
74,,,,6,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
66,,,,4,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
74,,,,6,-1
