Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
421,,,,-1,-1
421,,,,-1,-1
420,,,,-1,-1
418,,,,-1,-1
419,,,,-1,-1
419,,,,-1,-1
423,,,,-1,-1
423,,,,24,-1
419,,,,24,-1
419,,,,-1,-1
420,,,,-1,-1
427,,,,-1,-1
424,,,,-1,-1
423,,,,-1,-1
422,,,,-1,-1
421,,,,-1,-1
423,,,,-1,-1
424,,,,-1,-1
423,,,,-1,-1
424,,,,-1,-1
421,,,,-1,-1
423,,,,-1,-1
425,,,,-1,-1
421,,,,-1,-1
425,,,,-1,-1
426,,,,-1,-1
427,,,,-1,-1
435,,,,-1,-1
424,,,,-1,-1
425,,,,-1,-1
425,,,,-1,-1
425,,,,-1,-1
435,,,,-1,-1
426,,,,-1,-1
431,,,,-1,-1
430,,,,-1,-1
430,,,,-1,-1
544,,,,-1,-1
426,,,,-1,-1
441,,,,-1,-1
421,,,,-1,-1
427,,,,-1,-1
427,,,,-1,-1
435,,,,-1,-1
432,,,,-1,-1
433,,,,-1,-1
427,,,,-1,-1
432,,,,-1,-1
430,,,,-1,-1
435,,,,-1,-1
428,,,,-1,-1
434,,,,-1,-1
433,,,,-1,-1
427,,,,-1,-1
425,,,,-1,-1
431,,,,-1,-1
430,,,,-1,-1
441,,,,-1,-1
433,,,,-1,-1
431,,,,-1,-1
430,,,,-1,-1
432,,,,-1,-1
433,,,,-1,-1
431,,,,-1,-1
432,,,,-1,-1
426,,,,-1,-1
428,,,,-1,-1
440,,,,-1,-1
429,,,,-1,-1
432,,,,-1,-1
433,,,,-1,-1
433,,,,24,-1
427,,,,-1,-1
432,,,,24,-1
424,,,,-1,-1
435,,,,-1,-1
441,,,,-1,-1
435,,,,-1,-1
434,,,,-1,-1
434,,,,-1,-1
431,,,,-1,-1
434,,,,-1,-1
431,,,,-1,-1
430,,,,-1,-1
435,,,,-1,-1
427,,,,-1,-1
433,,,,-1,-1
433,,,,-1,-1
433,,,,-1,-1
432,,,,-1,-1
431,,,,-1,-1
442,,,,-1,-1
432,,,,-1,-1
435,,,,24,-1
443,,,,-1,-1
430,,,,-1,-1
436,,,,24,-1
436,,,,-1,-1
434,,,,-1,-1
438,,,,-1,-1
437,,,,24,-1
436,,,,-1,-1
438,,,,-1,-1
440,,,,-1,-1
441,,,,-1,-1
438,,,,-1,-1
436,,,,-1,-1
438,,,,-1,-1
439,,,,-1,-1
439,,,,-1,-1
438,,,,-1,-1
439,,,,-1,-1
439,,,,-1,-1
438,,,,-1,-1
448,,,,-1,-1
439,,,,-1,-1
441,,,,-1,-1
437,,,,-1,-1
436,,,,-1,-1
439,,,,-1,-1
434,,,,-1,-1
437,,,,-1,-1
437,,,,24,-1
448,,,,-1,-1
442,,,,-1,-1
439,,,,-1,-1
439,,,,-1,-1
439,,,,-1,-1
444,,,,-1,-1
439,,,,-1,-1
437,,,,-1,-1
440,,,,-1,-1
439,,,,-1,-1
440,,,,-1,-1
439,,,,-1,-1
439,,,,-1,-1
440,,,,-1,-1
440,,,,-1,-1
440,,,,-1,-1
443,,,,-1,-1
439,,,,-1,-1
442,,,,-1,-1
434,,,,-1,-1
439,,,,-1,-1
451,,,,-1,-1
440,,,,-1,-1
441,,,,-1,-1
445,,,,-1,-1
440,,,,-1,-1
443,,,,-1,-1
440,,,,-1,-1
439,,,,-1,-1
444,,,,-1,-1
440,,,,-1,-1
440,,,,-1,-1
442,,,,-1,-1
458,,,,-1,-1
442,,,,-1,-1
440,,,,-1,-1
443,,,,-1,-1
445,,,,-1,-1
440,,,,-1,-1
454,,,,-1,-1
443,,,,-1,-1
441,,,,-1,-1
440,,,,-1,-1
447,,,,-1,-1
440,,,,-1,-1
440,,,,-1,-1
442,,,,-1,-1
445,,,,-1,-1
441,,,,-1,-1
443,,,,-1,-1
441,,,,-1,-1
448,,,,-1,-1
443,,,,-1,-1
447,,,,-1,-1
441,,,,-1,-1
443,,,,-1,-1
442,,,,-1,-1
443,,,,-1,-1
442,,,,-1,-1
443,,,,-1,-1
445,,,,-1,-1
444,,,,-1,-1
441,,,,-1,-1
458,,,,-1,-1
447,,,,-1,-1
445,,,,-1,-1
445,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
443,,,,-1,-1
444,,,,-1,-1
447,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
438,,,,-1,-1
446,,,,-1,-1
442,,,,-1,-1
445,,,,-1,-1
438,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
448,,,,-1,-1
442,,,,-1,-1
442,,,,-1,-1
445,,,,-1,-1
446,,,,-1,-1
446,,,,-1,-1
449,,,,-1,-1
448,,,,-1,-1
442,,,,-1,-1
447,,,,-1,-1
460,,,,-1,-1
447,,,,-1,-1
446,,,,-1,-1
448,,,,-1,-1
446,,,,-1,-1
451,,,,-1,-1
445,,,,-1,-1
447,,,,-1,-1
443,,,,-1,-1
462,,,,-1,-1
445,,,,-1,-1
455,,,,-1,-1
455,,,,-1,-1
448,,,,-1,-1
449,,,,-1,-1
452,,,,-1,-1
458,,,,-1,-1
453,,,,-1,-1
452,,,,-1,-1
449,,,,-1,-1
463,,,,-1,-1
446,,,,-1,-1
449,,,,-1,-1
450,,,,-1,-1
474,,,,-1,-1
437,,,,-1,-1
454,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
457,,,,-1,-1
443,,,,-1,-1
445,,,,-1,-1
448,,,,-1,-1
447,,,,-1,-1
448,,,,-1,-1
446,,,,-1,-1
446,,,,-1,-1
449,,,,-1,-1
458,,,,-1,-1
449,,,,-1,-1
447,,,,-1,-1
458,,,,-1,-1
457,,,,-1,-1
448,,,,-1,-1
458,,,,-1,-1
450,,,,-1,-1
456,,,,-1,-1
444,,,,-1,-1
448,,,,-1,-1
460,,,,-1,-1
451,,,,-1,-1
444,,,,-1,-1
447,,,,-1,-1
449,,,,-1,-1
462,,,,-1,-1
449,,,,-1,-1
445,,,,-1,-1
446,,,,-1,-1
463,,,,-1,-1
450,,,,-1,-1
449,,,,-1,-1
456,,,,-1,-1
449,,,,-1,-1
446,,,,-1,-1
447,,,,-1,-1
463,,,,-1,-1
457,,,,-1,-1
454,,,,-1,-1
456,,,,-1,-1
446,,,,-1,-1
458,,,,-1,-1
467,,,,-1,-1
463,,,,-1,-1
449,,,,-1,-1
456,,,,-1,-1
458,,,,-1,-1
463,,,,-1,-1
456,,,,-1,-1
458,,,,-1,-1
448,,,,-1,-1
447,,,,-1,-1
444,,,,-1,-1
441,,,,-1,-1
465,,,,-1,-1
457,,,,-1,-1
456,,,,-1,-1
450,,,,-1,-1
465,,,,-1,-1
441,,,,-1,-1
465,,,,-1,-1
463,,,,-1,-1
471,,,,-1,-1
465,,,,-1,-1
465,,,,-1,-1
458,,,,-1,-1
546,,,,-1,-1
465,,,,-1,-1
465,,,,-1,-1
456,,,,-1,-1
465,,,,-1,-1
459,,,,-1,-1
461,,,,-1,-1
465,,,,-1,-1
465,,,,-1,-1
454,,,,-1,-1
471,,,,-1,-1
457,,,,-1,-1
471,,,,-1,-1
463,,,,-1,-1
450,,,,-1,-1
456,,,,-1,-1
449,,,,-1,-1
468,,,,-1,-1
467,,,,-1,-1
456,,,,-1,-1
479,,,,-1,-1
458,,,,-1,-1
463,,,,-1,-1
463,,,,-1,-1
547,,,,-1,-1
457,,,,-1,-1
456,,,,-1,-1
446,,,,-1,-1
463,,,,-1,-1
446,,,,-1,-1
460,,,,-1,-1
462,,,,-1,-1
460,,,,-1,-1
464,,,,-1,-1
446,,,,-1,-1
464,,,,-1,-1
467,,,,-1,-1
465,,,,-1,-1
467,,,,-1,-1
448,,,,-1,-1
465,,,,-1,-1
446,,,,-1,-1
462,,,,-1,-1
462,,,,-1,-1
458,,,,-1,-1
467,,,,-1,-1
460,,,,-1,-1
458,,,,-1,-1
547,,,,-1,-1
463,,,,-1,-1
468,,,,-1,-1
457,,,,-1,-1
467,,,,-1,-1
458,,,,-1,-1
458,,,,-1,-1
467,,,,-1,-1
450,,,,-1,-1
462,,,,-1,-1
460,,,,-1,-1
449,,,,-1,-1
456,,,,-1,-1
458,,,,-1,-1
460,,,,-1,-1
465,,,,-1,-1
468,,,,-1,-1
462,,,,-1,-1
446,,,,-1,-1
468,,,,-1,-1
457,,,,-1,-1
468,,,,-1,-1
457,,,,-1,-1
466,,,,-1,-1
467,,,,-1,-1
466,,,,-1,-1
456,,,,-1,-1
463,,,,-1,-1
482,,,,-1,-1
460,,,,-1,-1
468,,,,-1,-1
465,,,,-1,-1
467,,,,-1,-1
467,,,,-1,-1
458,,,,-1,-1
457,,,,-1,-1
467,,,,-1,-1
458,,,,-1,-1
465,,,,-1,-1
458,,,,-1,-1
468,,,,-1,-1
458,,,,-1,-1
456,,,,-1,-1
467,,,,-1,-1
457,,,,-1,-1
446,,,,-1,-1
468,,,,-1,-1
467,,,,-1,-1
456,,,,-1,-1
458,,,,-1,-1
467,,,,-1,-1
469,,,,-1,-1
469,,,,-1,-1
468,,,,-1,-1
467,,,,-1,-1
458,,,,-1,-1
468,,,,-1,-1
473,,,,-1,-1
462,,,,-1,-1
463,,,,-1,-1
465,,,,-1,-1
471,,,,-1,-1
465,,,,-1,-1
462,,,,-1,-1
471,,,,-1,-1
458,,,,-1,-1
463,,,,-1,-1
471,,,,-1,-1
467,,,,-1,-1
467,,,,-1,-1
460,,,,-1,-1
471,,,,-1,-1
468,,,,-1,-1
467,,,,-1,-1
467,,,,-1,-1
468,,,,-1,-1
457,,,,-1,-1
458,,,,-1,-1
465,,,,-1,-1
463,,,,-1,-1
460,,,,-1,-1
458,,,,-1,-1
468,,,,-1,-1
467,,,,-1,-1
465,,,,-1,-1
472,,,,-1,-1
472,,,,-1,-1
473,,,,-1,-1
465,,,,-1,-1
458,,,,-1,-1
471,,,,-1,-1
