Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
190,,,,-1,-1
200,,,,-1,-1
196,,,,-1,-1
196,,,,-1,-1
189,,,,-1,-1
188,,,,-1,-1
190,,,,-1,-1
185,,,,-1,-1
187,,,,-1,-1
184,,,,-1,-1
185,,,,-1,-1
186,,,,-1,-1
183,,,,-1,-1
3,,,,-1,-1
2,,,,-1,-1
4,,,,-1,-1
184,,,,-1,-1
185,,,,-1,-1
185,,,,-1,-1
182,,,,-1,-1
184,,,,-1,-1
184,,,,-1,-1
184,,,,-1,-1
3,,,,-1,-1
184,,,,-1,-1
4,,,,-1,-1
182,,,,-1,-1
182,,,,-1,-1
182,,,,-1,-1
4,,,,-1,-1
4,,,,-1,-1
3,,,,-1,-1
4,,,,-1,-1
182,,,,-1,-1
0,,,,-1,-1
3,,,,-1,-1
4,,,,-1,-1
1,,,,-1,-1
4,,,,-1,-1
3,,,,-1,-1
4,,,,-1,-1
183,,,,-1,-1
185,,,,-1,-1
186,,,,-1,-1
183,,,,-1,-1
184,,,,-1,-1
2,,,,-1,-1
3,,,,-1,-1
3,,,,-1,-1
187,,,,-1,-1
186,,,,-1,-1
183,,,,-1,-1
183,,,,-1,-1
183,,,,-1,-1
182,,,,-1,-1
182,,,,-1,-1
183,,,,-1,-1
182,,,,-1,-1
185,,,,-1,-1
183,,,,-1,-1
185,,,,-1,-1
3,,,,-1,-1
182,,,,-1,-1
182,,,,-1,-1
4,,,,-1,-1
182,,,,-1,-1
183,,,,-1,-1
184,,,,-1,-1
183,,,,-1,-1
184,,,,-1,-1
184,,,,-1,-1
189,,,,-1,-1
184,,,,-1,-1
182,,,,-1,-1
182,,,,-1,-1
184,,,,-1,-1
184,,,,-1,-1
183,,,,-1,-1
185,,,,-1,-1
0,,,,-1,-1
4,,,,-1,-1
3,,,,-1,-1
2,,,,-1,-1
3,,,,-1,-1
4,,,,-1,-1
183,,,,-1,-1
185,,,,-1,-1
185,,,,-1,-1
184,,,,-1,-1
185,,,,-1,-1
185,,,,-1,-1
184,,,,-1,-1
185,,,,-1,-1
4,,,,-1,-1
189,,,,-1,-1
185,,,,-1,-1
187,,,,-1,-1
188,,,,-1,-1
188,,,,-1,-1
189,,,,-1,-1
187,,,,-1,-1
183,,,,-1,-1
185,,,,-1,-1
187,,,,-1,-1
184,,,,-1,-1
186,,,,-1,-1
187,,,,-1,-1
188,,,,-1,-1
187,,,,-1,-1
182,,,,-1,-1
188,,,,-1,-1
186,,,,-1,-1
188,,,,-1,-1
188,,,,-1,-1
189,,,,-1,-1
