Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
147,,,,28,-1
153,,,,28,-1
152,,,,28,-1
151,,,,28,-1
153,,,,28,-1
151,,,,28,-1
147,,,,28,-1
153,,,,28,-1
151,,,,28,-1
147,,,,-1,-1
148,,,,-1,-1
142,,,,-1,-1
151,,,,-1,-1
152,,,,-1,-1
151,,,,-1,-1
152,,,,-1,-1
152,,,,-1,-1
152,,,,-1,-1
143,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
151,,,,-1,-1
152,,,,-1,-1
150,,,,-1,-1
152,,,,-1,-1
152,,,,-1,-1
153,,,,-1,-1
147,,,,-1,-1
151,,,,-1,-1
152,,,,-1,-1
151,,,,-1,-1
150,,,,-1,-1
149,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
147,,,,-1,-1
151,,,,-1,-1
153,,,,-1,-1
152,,,,-1,-1
156,,,,-1,-1
150,,,,-1,-1
151,,,,-1,-1
151,,,,-1,-1
151,,,,-1,-1
156,,,,-1,-1
156,,,,-1,-1
156,,,,-1,-1
149,,,,-1,-1
147,,,,-1,-1
153,,,,-1,-1
156,,,,-1,-1
152,,,,-1,-1
152,,,,-1,-1
147,,,,11,-1
151,,,,13,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
137,,,,-1,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
75,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
148,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
150,,,,-1,-1
149,,,,-1,-1
149,,,,-1,-1
148,,,,-1,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
156,,,,14,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
147,,,,12,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
147,,,,12,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
156,,,,14,-1
