Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
164,,,,-1,-1
164,,,,-1,-1
175,,,,-1,-1
260,,,,-1,-1
260,,,,-1,-1
263,,,,-1,-1
459,,,,-1,-1
621,,,,-1,-1
324,,,,-1,-1
522,,,,-1,-1
324,,,,-1,-1
1404,,,,-1,-1
1409,,,,-1,-1
678,,,,-1,-1
391,,,,-1,-1
337,,,,-1,-1
530,,,,-1,-1
621,,,,-1,-1
1412,,,,-1,-1
1430,,,,-1,-1
1430,,,,-1,-1
1404,,,,-1,-1
908,,,,-1,-1
1404,,,,-1,-1
1412,,,,-1,-1
1404,,,,-1,-1
1430,,,,-1,-1
1404,,,,-1,-1
1404,,,,-1,-1
1404,,,,-1,-1
1449,,,,-1,-1
1439,,,,58,-1
1422,,,,-1,-1
1426,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1426,,,,-1,-1
1426,,,,-1,-1
1437,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1437,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1437,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1460,,,,-1,-1
1422,,,,-1,-1
1437,,,,58,-1
1440,,,,58,-1
1437,,,,58,-1
1412,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1437,,,,58,-1
1422,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1437,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1436,,,,58,-1
1422,,,,-1,-1
1426,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1426,,,,-1,-1
1426,,,,-1,-1
1426,,,,-1,-1
1429,,,,-1,-1
1437,,,,58,-1
1429,,,,-1,-1
1422,,,,-1,-1
1426,,,,-1,-1
1429,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1437,,,,58,-1
1429,,,,-1,-1
1422,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1417,,,,-1,-1
1439,,,,58,-1
1412,,,,-1,-1
1417,,,,-1,-1
1435,,,,58,-1
1417,,,,-1,-1
1422,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1412,,,,-1,-1
1426,,,,-1,-1
1426,,,,-1,-1
1417,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1436,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1435,,,,58,-1
1417,,,,-1,-1
1412,,,,-1,-1
1422,,,,-1,-1
1434,,,,58,-1
1430,,,,-1,-1
1426,,,,-1,-1
1417,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1436,,,,58,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1417,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1422,,,,-1,-1
1436,,,,58,-1
1430,,,,-1,-1
1437,,,,-1,-1
1434,,,,58,-1
1430,,,,-1,-1
1422,,,,-1,-1
1426,,,,-1,-1
1430,,,,-1,-1
1437,,,,58,-1
1426,,,,-1,-1
1437,,,,-1,-1
1422,,,,-1,-1
1430,,,,58,-1
1401,,,,-1,-1
1430,,,,-1,-1
1430,,,,-1,-1
1435,,,,58,-1
1412,,,,-1,-1
1417,,,,-1,-1
1426,,,,-1,-1
1436,,,,58,-1
1437,,,,-1,-1
1430,,,,-1,-1
1436,,,,58,-1
1430,,,,-1,-1
1430,,,,-1,-1
1436,,,,58,-1
