Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
61,,,,-1,-1
61,,,,-1,-1
61,,,,-1,-1
56,,,,35,-1
54,,,,19,3
54,,,,-1,-1
54,,,,-1,-1
58,,,,-1,-1
52,,,,-1,-1
51,,,,36,-1
54,,,,-1,-1
55,,,,18,17
57,,,,21,16
58,,,,-1,-1
52,,,,17,2
54,,,,20,4
55,,,,-1,-1
57,,,,24,1
61,,,,31,5
60,,,,24,5
57,,,,20,4
61,,,,24,5
54,,,,24,1
83,,,,11,21
48,,,,2,18
53,,,,8,19
61,,,,24,5
58,,,,24,-1
62,,,,24,5
63,,,,-1,-1
65,,,,25,-1
63,,,,-1,-1
57,,,,-1,-1
61,,,,23,5
61,,,,24,5
62,,,,-1,-1
63,,,,24,6
61,,,,24,5
61,,,,-1,-1
65,,,,17,4
57,,,,-1,-1
96,,,,24,-1
55,,,,34,-1
59,,,,26,26
49,,,,22,22
62,,,,24,5
60,,,,24,5
62,,,,25,6
60,,,,24,5
60,,,,24,5
58,,,,-1,-1
65,,,,31,4
65,,,,25,-1
65,,,,25,6
65,,,,25,6
73,,,,31,8
66,,,,25,6
66,,,,25,6
63,,,,25,6
60,,,,-1,-1
65,,,,-1,-1
57,,,,-1,-1
58,,,,-1,-1
60,,,,24,5
53,,,,-1,-1
63,,,,-1,-1
63,,,,25,6
63,,,,-1,-1
77,,,,-1,-1
63,,,,-1,-1
67,,,,-1,-1
67,,,,25,6
67,,,,25,6
77,,,,31,7
66,,,,25,6
79,,,,31,7
65,,,,25,6
79,,,,-1,-1
73,,,,-1,-1
69,,,,12,-1
66,,,,25,6
66,,,,25,6
63,,,,-1,-1
65,,,,25,6
67,,,,25,6
66,,,,31,5
65,,,,25,6
64,,,,8,19
67,,,,25,6
65,,,,25,6
87,,,,11,21
50,,,,2,18
66,,,,25,6
67,,,,25,6
65,,,,25,6
63,,,,25,6
65,,,,25,6
77,,,,-1,-1
65,,,,25,6
73,,,,-1,-1
77,,,,37,-1
69,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
69,,,,26,-1
69,,,,26,-1
69,,,,26,-1
70,,,,26,-1
69,,,,26,-1
69,,,,26,-1
68,,,,26,-1
70,,,,26,-1
68,,,,26,-1
69,,,,26,-1
69,,,,26,-1
69,,,,26,-1
70,,,,26,-1
69,,,,26,-1
69,,,,26,-1
70,,,,26,-1
68,,,,26,-1
69,,,,26,-1
69,,,,26,-1
70,,,,26,-1
70,,,,26,-1
69,,,,26,-1
69,,,,26,-1
70,,,,26,-1
69,,,,26,-1
69,,,,26,-1
70,,,,26,-1
69,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
69,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
70,,,,26,-1
69,,,,26,-1
70,,,,26,-1
71,,,,26,-1
70,,,,26,-1
70,,,,26,-1
71,,,,26,-1
71,,,,26,-1
70,,,,26,-1
71,,,,26,-1
70,,,,26,-1
70,,,,26,-1
71,,,,26,-1
70,,,,26,-1
70,,,,26,-1
71,,,,26,-1
70,,,,26,-1
71,,,,26,-1
70,,,,26,-1
71,,,,26,-1
70,,,,26,-1
70,,,,26,-1
71,,,,26,-1
71,,,,26,-1
71,,,,26,-1
71,,,,26,-1
71,,,,26,-1
70,,,,26,-1
70,,,,26,-1
71,,,,26,-1
71,,,,26,-1
