Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
78,,,,9,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
78,,,,9,-1
86,,,,11,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
86,,,,11,-1
78,,,,9,-1
78,,,,9,-1
86,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
86,,,,11,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
78,,,,9,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
86,,,,11,-1
