Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
27,,,,7,2
76,,,,-1,-1
22,,,,11,-1
23,,,,-1,-1
22,,,,11,-1
29,,,,7,2
76,,,,-1,-1
22,,,,-1,-1
74,,,,-1,-1
22,,,,11,-1
22,,,,-1,-1
75,,,,-1,-1
23,,,,-1,-1
74,,,,-1,-1
22,,,,-1,-1
77,,,,-1,-1
24,,,,-1,-1
73,,,,-1,-1
27,,,,-1,-1
74,,,,-1,-1
76,,,,-1,-1
74,,,,-1,-1
74,,,,-1,-1
28,,,,11,-1
76,,,,-1,-1
74,,,,-1,-1
74,,,,-1,-1
73,,,,-1,-1
26,,,,-1,-1
76,,,,-1,-1
73,,,,-1,-1
22,,,,-1,-1
76,,,,-1,-1
31,,,,11,-1
23,,,,-1,-1
24,,,,11,-1
76,,,,-1,-1
75,,,,-1,-1
24,,,,-1,-1
24,,,,-1,-1
73,,,,-1,-1
23,,,,-1,-1
29,,,,7,2
77,,,,-1,-1
23,,,,11,-1
23,,,,-1,-1
72,,,,-1,-1
24,,,,-1,-1
76,,,,-1,-1
24,,,,-1,-1
76,,,,-1,-1
24,,,,11,-1
76,,,,-1,-1
23,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
26,,,,-1,-1
26,,,,-1,-1
76,,,,-1,-1
24,,,,-1,-1
26,,,,-1,-1
27,,,,-1,-1
76,,,,-1,-1
27,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
27,,,,-1,-1
76,,,,-1,-1
28,,,,-1,-1
76,,,,-1,-1
27,,,,11,-1
23,,,,-1,-1
26,,,,-1,-1
29,,,,-1,-1
26,,,,-1,-1
76,,,,-1,-1
24,,,,-1,-1
28,,,,-1,-1
76,,,,-1,-1
30,,,,-1,-1
28,,,,11,-1
76,,,,-1,-1
29,,,,-1,-1
31,,,,-1,-1
76,,,,-1,-1
28,,,,11,-1
29,,,,7,2
76,,,,-1,-1
33,,,,-1,-1
29,,,,11,-1
76,,,,-1,-1
76,,,,-1,-1
29,,,,-1,-1
76,,,,-1,-1
32,,,,-1,-1
71,,,,-1,-1
76,,,,-1,-1
33,,,,-1,-1
76,,,,-1,-1
32,,,,-1,-1
76,,,,-1,-1
32,,,,-1,-1
76,,,,-1,-1
31,,,,11,-1
32,,,,-1,-1
76,,,,-1,-1
32,,,,-1,-1
76,,,,-1,-1
33,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
34,,,,-1,-1
26,,,,11,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
34,,,,-1,-1
29,,,,-1,-1
26,,,,-1,-1
34,,,,-1,-1
26,,,,-1,-1
76,,,,-1,-1
33,,,,11,-1
33,,,,-1,-1
32,,,,7,2
34,,,,-1,-1
40,,,,11,-1
76,,,,-1,-1
34,,,,-1,-1
33,,,,8,-1
76,,,,-1,-1
29,,,,-1,-1
76,,,,-1,-1
33,,,,-1,-1
76,,,,-1,-1
33,,,,8,-1
26,,,,-1,-1
34,,,,-1,-1
34,,,,-1,-1
26,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
76,,,,-1,-1
26,,,,-1,-1
37,,,,-1,-1
35,,,,-1,-1
37,,,,-1,-1
41,,,,11,-1
36,,,,-1,-1
0,,,,-1,-1
37,,,,-1,-1
38,,,,-1,-1
34,,,,-1,-1
37,,,,-1,-1
37,,,,-1,-1
76,,,,-1,-1
31,,,,-1,-1
82,,,,-1,-1
84,,,,-1,-1
39,,,,-1,-1
84,,,,-1,-1
44,,,,-1,-1
39,,,,-1,-1
84,,,,-1,-1
43,,,,-1,-1
84,,,,-1,-1
45,,,,11,-1
85,,,,11,-1
84,,,,-1,-1
45,,,,-1,-1
45,,,,-1,-1
45,,,,-1,-1
45,,,,-1,-1
42,,,,11,-1
47,,,,-1,-1
80,,,,-1,-1
74,,,,-1,-1
46,,,,-1,-1
46,,,,-1,-1
45,,,,-1,-1
47,,,,-1,-1
44,,,,11,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
89,,,,11,-1
74,,,,-1,-1
47,,,,-1,-1
78,,,,11,-1
79,,,,-1,-1
86,,,,11,-1
48,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
47,,,,-1,-1
46,,,,-1,-1
81,,,,-1,-1
90,,,,-1,-1
50,,,,-1,-1
49,,,,-1,-1
71,,,,-1,-1
90,,,,-1,-1
89,,,,11,-1
90,,,,-1,-1
87,,,,11,-1
87,,,,11,-1
89,,,,11,-1
88,,,,11,-1
90,,,,11,-1
90,,,,-1,-1
85,,,,-1,-1
85,,,,-1,-1
83,,,,-1,-1
85,,,,-1,-1
85,,,,-1,-1
85,,,,-1,-1
81,,,,-1,-1
