Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
30,,,,3,3
36,,,,-1,-1
36,,,,-1,-1
30,,,,-1,-1
32,,,,3,1
4,,,,-1,-1
107,,,,2,-1
20,,,,-1,-1
38,,,,-1,-1
30,,,,-1,-1
32,,,,5,9
21,,,,39,8
24,,,,39,4
23,,,,39,4
22,,,,39,4
21,,,,39,4
17,,,,39,4
23,,,,39,4
23,,,,39,4
32,,,,5,4
30,,,,5,2
16,,,,5,-1
1,,,,6,-1
4,,,,-1,-1
37,,,,-1,-1
28,,,,-1,-1
32,,,,-1,-1
10,,,,-1,-1
18,,,,39,4
20,,,,39,4
14,,,,39,4
20,,,,-1,-1
17,,,,39,4
32,,,,5,9
28,,,,-1,-1
28,,,,5,2
30,,,,5,4
21,,,,5,-1
2,,,,6,-1
41,,,,8,-1
41,,,,-1,-1
4,,,,-1,-1
32,,,,-1,-1
22,,,,39,4
27,,,,39,4
25,,,,39,4
15,,,,0,-1
36,,,,10,4
10,,,,-1,-1
42,,,,10,6
32,,,,16,-1
55,,,,23,-1
38,,,,-1,-1
28,,,,-1,-1
36,,,,15,-1
41,,,,12,6
42,,,,-1,-1
36,,,,5,2
30,,,,5,2
42,,,,-1,-1
44,,,,12,8
42,,,,-1,-1
43,,,,-1,-1
6,,,,-1,-1
42,,,,14,6
38,,,,12,6
20,,,,-1,-1
36,,,,10,6
30,,,,16,-1
36,,,,-1,-1
38,,,,-1,-1
28,,,,-1,-1
32,,,,-1,-1
36,,,,-1,-1
6,,,,10,1
32,,,,16,-1
36,,,,-1,-1
36,,,,11,6
41,,,,9,-1
41,,,,-1,-1
42,,,,-1,-1
42,,,,-1,-1
42,,,,8,-1
38,,,,-1,-1
31,,,,0,-1
30,,,,11,1
42,,,,-1,-1
42,,,,14,7
36,,,,-1,-1
41,,,,11,5
32,,,,-1,-1
41,,,,-1,-1
32,,,,16,-1
37,,,,-1,-1
55,,,,-1,-1
37,,,,-1,-1
30,,,,-1,-1
37,,,,11,5
41,,,,-1,-1
37,,,,-1,-1
32,,,,4,18
28,,,,-1,-1
30,,,,-1,-1
30,,,,5,3
44,,,,5,9
41,,,,11,5
36,,,,5,5
42,,,,-1,-1
3,,,,6,-1
33,,,,5,-1
41,,,,14,-1
41,,,,11,5
44,,,,8,-1
43,,,,14,6
37,,,,4,18
45,,,,14,8
46,,,,14,10
38,,,,22,9
0,,,,0,-1
43,,,,15,7
40,,,,0,3
39,,,,5,-1
5,,,,6,-1
46,,,,14,8
42,,,,-1,-1
50,,,,-1,-1
36,,,,-1,-1
50,,,,22,-1
68,,,,-1,-1
66,,,,21,-1
112,,,,-1,-1
66,,,,20,-1
66,,,,-1,-1
68,,,,-1,-1
68,,,,-1,-1
111,,,,19,-1
70,,,,-1,-1
71,,,,-1,-1
70,,,,-1,-1
63,,,,0,-1
114,,,,23,-1
57,,,,-1,-1
63,,,,-1,-1
68,,,,25,12
66,,,,21,-1
70,,,,-1,-1
66,,,,-1,-1
30,,,,6,-1
62,,,,5,-1
66,,,,-1,-1
57,,,,-1,-1
