Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
1002,,,,-1,-1
1004,,,,-1,-1
993,,,,36,26
979,,,,79,45
988,,,,13,51
980,,,,-1,-1
976,,,,-1,-1
976,,,,-1,-1
976,,,,26,16
976,,,,28,13
976,,,,26,16
976,,,,-1,-1
973,,,,-1,-1
973,,,,-1,-1
973,,,,-1,-1
979,,,,-1,-1
975,,,,24,14
978,,,,21,-1
976,,,,-1,-1
982,,,,36,15
978,,,,27,18
979,,,,28,17
980,,,,36,-1
979,,,,36,15
978,,,,28,17
979,,,,28,17
978,,,,-1,-1
978,,,,85,60
982,,,,36,26
979,,,,36,-1
978,,,,22,15
979,,,,28,17
979,,,,28,17
978,,,,22,17
982,,,,36,13
977,,,,-1,-1
981,,,,-1,-1
975,,,,36,15
982,,,,22,17
976,,,,22,17
972,,,,-1,-1
978,,,,22,15
975,,,,25,15
982,,,,36,18
980,,,,36,-1
982,,,,36,26
980,,,,36,15
979,,,,28,17
982,,,,36,26
982,,,,36,26
979,,,,-1,-1
982,,,,36,26
982,,,,36,26
974,,,,-1,-1
985,,,,80,-1
992,,,,12,-1
994,,,,12,-1
989,,,,80,-1
986,,,,-1,-1
986,,,,-1,-1
982,,,,-1,-1
991,,,,80,-1
996,,,,12,-1
982,,,,36,15
982,,,,-1,-1
990,,,,31,-1
986,,,,36,26
983,,,,23,-1
993,,,,-1,-1
982,,,,36,18
990,,,,-1,-1
990,,,,-1,-1
990,,,,-1,-1
995,,,,-1,-1
983,,,,28,17
982,,,,36,18
986,,,,28,17
983,,,,36,22
986,,,,-1,-1
993,,,,36,26
986,,,,36,26
982,,,,28,17
983,,,,36,32
982,,,,28,17
986,,,,36,26
983,,,,36,26
986,,,,36,26
984,,,,79,47
986,,,,28,17
983,,,,28,17
982,,,,36,22
986,,,,40,22
986,,,,36,26
983,,,,36,26
993,,,,45,22
982,,,,36,15
983,,,,36,22
980,,,,28,17
983,,,,36,26
979,,,,-1,-1
990,,,,-1,-1
978,,,,-1,-1
980,,,,36,15
980,,,,-1,-1
979,,,,-1,-1
986,,,,44,17
1013,,,,-1,-1
986,,,,31,-1
990,,,,36,26
982,,,,-1,-1
980,,,,36,26
983,,,,28,17
990,,,,-1,-1
983,,,,-1,-1
982,,,,36,-1
990,,,,37,-1
982,,,,-1,-1
983,,,,38,-1
982,,,,-1,-1
990,,,,64,-1
986,,,,-1,-1
990,,,,-1,-1
986,,,,-1,-1
990,,,,-1,-1
983,,,,36,26
995,,,,-1,-1
983,,,,36,26
986,,,,28,17
983,,,,36,22
980,,,,36,43
990,,,,-1,-1
993,,,,-1,-1
983,,,,-1,-1
983,,,,28,17
990,,,,-1,-1
993,,,,-1,-1
986,,,,-1,-1
986,,,,-1,-1
993,,,,36,26
990,,,,-1,-1
1006,,,,8,-1
983,,,,36,22
986,,,,36,26
982,,,,28,17
983,,,,36,22
990,,,,36,26
997,,,,45,17
982,,,,22,19
983,,,,36,22
993,,,,36,26
983,,,,35,22
987,,,,79,47
986,,,,40,22
990,,,,36,26
993,,,,36,26
993,,,,36,26
990,,,,44,26
983,,,,36,26
990,,,,36,26
986,,,,36,26
995,,,,45,22
997,,,,44,26
990,,,,-1,-1
993,,,,36,26
993,,,,-1,-1
983,,,,36,22
993,,,,-1,-1
997,,,,-1,-1
990,,,,-1,-1
997,,,,44,26
997,,,,32,-1
1004,,,,34,-1
1001,,,,-1,-1
997,,,,39,21
995,,,,36,26
1000,,,,45,32
993,,,,30,-1
998,,,,36,33
993,,,,-1,-1
995,,,,-1,-1
998,,,,45,17
997,,,,29,-1
995,,,,-1,-1
1002,,,,-1,-1
997,,,,42,28
999,,,,-1,-1
995,,,,29,-1
1000,,,,45,32
998,,,,42,28
995,,,,-1,-1
995,,,,45,17
993,,,,36,26
986,,,,36,22
997,,,,36,26
997,,,,-1,-1
997,,,,-1,-1
995,,,,36,26
993,,,,36,23
993,,,,36,26
995,,,,36,26
990,,,,45,17
993,,,,36,26
995,,,,36,26
995,,,,36,26
993,,,,36,26
997,,,,64,26
980,,,,76,17
990,,,,36,22
995,,,,44,26
980,,,,36,-1
997,,,,44,26
993,,,,36,26
995,,,,36,26
990,,,,36,26
995,,,,45,22
983,,,,36,26
983,,,,-1,-1
993,,,,-1,-1
995,,,,-1,-1
990,,,,-1,-1
990,,,,-1,-1
990,,,,-1,-1
993,,,,36,22
997,,,,36,26
998,,,,45,17
993,,,,36,26
998,,,,-1,-1
990,,,,-1,-1
993,,,,45,17
999,,,,36,33
998,,,,-1,-1
990,,,,-1,-1
993,,,,36,26
993,,,,-1,-1
993,,,,-1,-1
997,,,,45,17
997,,,,44,26
993,,,,36,26
990,,,,36,22
990,,,,36,22
997,,,,43,29
993,,,,36,22
997,,,,36,22
986,,,,-1,-1
990,,,,-1,-1
995,,,,36,26
995,,,,36,26
997,,,,-1,-1
995,,,,45,22
993,,,,36,22
995,,,,-1,-1
997,,,,-1,-1
990,,,,36,26
997,,,,36,26
995,,,,40,22
997,,,,36,26
995,,,,44,-1
993,,,,36,26
998,,,,44,26
998,,,,36,26
998,,,,45,22
993,,,,36,22
997,,,,45,-1
998,,,,45,17
